country,country_id,year,Inflation,GDP,interestRate,unemployment,outcome
Afghanistan,0,2008,26.41866415,2.096288749,12.55796015,2.49000001,1
Afghanistan,0,2012,6.441212809,7.301756471,7.174387244,1.690000057,1
Afghanistan,0,2014,4.673996035,0.566944541,14.35168934,7.909999847,1
Afghanistan,0,2017,4.975951506,2.403656188,12.14117829,11.18000031,1
Albania,1,1992,226.0054213,232.9846589,-63.78712048,26.5,1
Albania,1,1993,85.00475124,125.6508142,-42.57351395,22.29999924,1
Albania,1,1994,22.56505269,35.84247522,-8.963182193,18.39999962,1
Albania,1,1995,7.793218538,9.97066268,8.801745014,12.89999962,1
Albania,1,1996,12.72547781,38.17205819,-10.28697484,12.30000019,1
Albania,1,1997,33.18027438,11.23964449,19.2994943,14.89999962,1
Albania,1,1999,0.389437654,2.102849988,19.1102893,18.39999962,0
Albania,1,2000,0.050018136,5.647471475,15.5754116,16.79999924,0
Albania,1,2001,3.10758827,3.810857369,15.2617074,16.39999962,1
Albania,1,2002,7.770525834,3.647476274,11.24647778,15.80000019,1
Albania,1,2003,0.484002612,5.198635304,8.623874258,15.0,0
Albania,1,2004,2.280019169,3.152368926,8.34605448,14.39999962,1
Albania,1,2005,2.366581957,3.306818153,9.455505476,14.10000038,1
Albania,1,2006,2.370728319,2.478188885,10.20876158,13.80000019,1
Albania,1,2007,2.932682482,4.386709379,9.304741443,15.97000027,1
Albania,1,2008,3.320870904,4.117085428,8.550524872,13.06000042,1
Albania,1,2009,2.266922095,2.418336057,10.00074742,13.67000008,1
Albania,1,2010,3.626046956,4.493143203,7.971036594,14.09000015,1
Albania,1,2011,3.429123247,2.314743797,9.888462236,13.47999954,1
Albania,1,2012,2.031592684,1.042714606,9.736112074,13.38000011,1
Albania,1,2013,1.937620802,0.288745964,9.510397491,15.86999989,0
Albania,1,2014,1.625865044,1.549917068,6.324557536,18.04999924,0
Albania,1,2015,3.501208355,0.563991354,7.272492418,17.19000053,1
Albania,1,2016,-0.36731721,-0.632653419,7.41372326,15.42000008,0
Albania,1,2017,2.060598459,1.451062699,4.700726807,13.61999989,1
Albania,1,2018,2.028059631,1.473058102,4.394705335,12.30000019,1
Albania,1,2019,1.41109079,1.221009476,4.993848494,11.47000027,0
Algeria,2,1995,29.77962649,28.57703753,-7.902165939,31.84000015,1
Algeria,2,1997,5.733522754,7.001963048,8.136645383,25.43000031,1
Algeria,2,2000,0.339163189,22.67800919,-10.334378,29.77000046,0
Algeria,2,2001,4.225988349,-0.47340196,10.02084082,27.29999924,1
Algeria,2,2002,1.418301923,1.320427849,7.168253864,25.89999962,0
Algeria,2,2003,4.268953958,8.330733637,-0.18991253,23.71999931,1
Algeria,2,2004,3.961800303,12.24763194,-3.784161738,17.64999962,1
Algeria,2,2005,1.382446567,16.12535042,-6.997051366,15.27000046,0
Algeria,2,2006,2.311499185,10.54670428,-2.303736055,12.27000046,1
Algeria,2,2007,3.678995747,6.39533725,1.508207776,13.78999996,1
Algeria,2,2008,4.858590628,15.31058101,-6.339904754,11.32999992,1
Algeria,2,2009,5.737060361,-11.16161545,21.56907236,10.15999985,1
Algeria,2,2010,3.911061955,16.1199809,-6.992750804,9.960000038,1
Algeria,2,2011,4.524211505,18.22801225,-8.651090429,9.960000038,1
Algeria,2,2012,8.891450911,7.458336524,0.504068361,10.97000027,1
Algeria,2,2013,3.25423911,-0.093304378,8.100862838,9.819999695,1
Algeria,2,2014,2.916926921,-0.300580435,8.325605576,10.21000004,1
Algeria,2,2015,4.784447007,-6.455650413,15.45325878,11.21000004,1
Algeria,2,2016,6.397694803,1.548880549,6.352723355,10.19999981,1
Algeria,2,2017,5.59111591,6.390654712,1.512675424,13.56999969,1
Angola,3,2004,43.54210675,33.44017865,36.64112902,23.63999939,1
Angola,3,2009,13.73028393,-16.76108205,38.97594669,3.779999971,1
Angola,3,2010,14.46965649,32.26344232,-7.34887141,9.430000305,1
Angola,3,2011,13.48246792,31.77154919,-9.876417733,7.360000134,1
Angola,3,2014,7.280387304,3.560820798,12.38059919,9.579999924,1
Antigua and Barbuda,4,2001,1.402796636,1.482588328,9.993627711,8.420000076,0
Armenia,5,1995,175.9513255,161.1639176,-24.91305774,6.699999809,1
Armenia,5,1996,18.68118564,19.59177031,39.10516828,9.300000191,1
Armenia,5,1997,13.96076412,17.73599449,30.9943494,10.80000019,1
Armenia,5,1998,8.672486324,10.69849776,34.13461159,9.399999619,1
Armenia,5,1999,0.64824576,0.053804081,38.77366744,11.19999981,0
Armenia,5,2007,4.407360896,4.277875539,12.69474446,9.81000042,1
Armenia,5,2008,8.949953354,5.989562361,10.43491465,22.96999931,1
Armenia,5,2009,3.406766827,2.497253079,15.87088144,18.44000053,1
Armenia,5,2010,8.176361385,7.768715481,10.60763579,19.01000023,1
Armenia,5,2011,7.650008079,4.281549998,12.91975789,18.44000053,1
Armenia,5,2012,2.558020078,5.345804418,11.28119329,17.29999924,1
Armenia,5,2013,5.789667785,3.366824642,12.21684304,16.18000031,1
Armenia,5,2014,2.981308689,2.30918243,13.78124866,17.5,1
Armenia,5,2015,3.731691193,1.213909905,16.18000967,18.26000023,1
Armenia,5,2016,-1.403607559,0.268575077,17.04235951,17.62000084,0
Armenia,5,2017,0.969553269,2.150641898,11.99733996,17.70000076,0
Armenia,5,2018,2.52023382,2.787709514,9.733977399,18.96999931,1
Armenia,5,2019,1.443446608,1.065622639,10.95957856,18.29999924,0
Armenia,5,2020,1.211435778,2.022541134,9.407040116,18.18000031,0
Aruba,6,1991,5.555555556,5.61212678,4.793837009,6.079999924,1
Aruba,6,1994,6.311079713,6.30314766,4.042074421,6.449999809,1
Aruba,6,1997,2.999948098,3.705588265,6.310568066,7.449999809,1
Aruba,6,2000,4.044021312,1.048271456,10.90409074,6.920000076,1
Aruba,6,2001,2.883604303,5.62905761,6.599455252,6.900000095,1
Aruba,6,2007,5.392567845,5.949806916,4.200284279,5.710000038,1
Aruba,6,2010,2.078140719,-0.677054173,11.0518814,10.60000038,1
Aruba,6,2011,4.316297422,3.107300649,5.715113589,8.899999619,1
Australia,7,1979,9.122006842,8.630795937,0.45493919,6.260000229,1
Australia,7,1980,10.13584117,10.0161833,-0.033646537,6.110000134,1
Australia,7,1981,9.487666034,9.529412753,2.103472046,5.78000021,1
Australia,7,1982,11.35181976,11.71150301,1.414503981,7.159999847,1
Australia,7,1983,10.03891051,10.15813444,2.050263688,9.960000038,1
Australia,7,1984,3.96039604,7.859449848,3.375272317,8.989999771,1
Australia,7,1985,6.734693878,4.631589589,7.440465263,8.260000229,1
Australia,7,1986,9.050350542,6.455824158,8.026029492,8.079999924,1
Australia,7,1987,8.533021625,7.056182389,7.498073222,8.109999657,1
Australia,7,1988,7.215939688,7.198576032,6.42243354,7.230000019,1
Australia,7,1989,7.533902562,9.246009137,6.60191091,6.179999828,1
Australia,7,1990,7.333021952,6.102352767,9.662192809,6.929999828,1
Australia,7,1991,3.17667537,3.043001213,10.06731688,9.579999924,1
Australia,7,1992,1.012231126,1.503976487,8.944828726,10.72999954,0
Australia,7,1993,1.753653445,0.89146477,8.449874245,10.86999989,0
Australia,7,1994,1.969634797,1.021437472,7.984505794,9.720000267,0
Australia,7,1995,4.6277666,2.270689294,8.046597478,8.470000267,1
Australia,7,1996,2.615384615,2.725958836,6.817369154,8.510000229,1
Australia,7,1997,0.224887556,1.267141821,5.825704903,8.359999657,0
Australia,7,1998,0.86013463,1.189030242,5.429741819,7.679999828,0
Australia,7,1999,1.483129403,0.487575649,6.049594667,6.869999886,0
Australia,7,2000,4.457435148,2.558021881,5.029976877,6.28000021,1
Australia,7,2001,4.407135362,4.617100009,2.126389144,6.739999771,1
Australia,7,2002,2.981574539,2.835819531,3.429428078,6.369999886,1
Australia,7,2003,2.732595966,3.007398181,3.49984747,5.929999828,1
Australia,7,2004,2.343255225,3.244911434,3.685497438,5.389999866,1
Australia,7,2005,2.691831683,3.806950994,3.324808508,5.03000021,1
Australia,7,2006,3.555287737,5.120484675,2.370627697,4.78000021,1
Australia,7,2007,2.327611289,4.982430315,3.060896007,4.380000114,1
Australia,7,2008,4.35029855,4.614583524,4.1043511,4.230000019,1
Australia,7,2009,1.771117166,4.988338454,0.983437679,5.559999943,0
Australia,7,2010,2.918340027,1.165383439,6.04335497,5.210000038,1
Australia,7,2011,3.303850156,6.206780722,1.44126323,5.079999924,1
Australia,7,2012,1.762780156,1.789129964,5.094718893,5.21999979,0
Australia,7,2013,2.449888641,-0.15259154,6.3414347,5.659999847,1
Australia,7,2014,2.487922705,1.44182453,4.444099355,6.079999924,1
Australia,7,2015,1.508366722,-0.6165424,6.2299527,6.050000191,0
Australia,7,2016,1.276990945,-0.597558625,6.054571573,5.710000038,0
Australia,7,2017,1.948647409,3.745090037,1.446246721,5.590000153,0
Australia,7,2018,1.911400944,1.830155298,3.369019742,5.300000191,0
Australia,7,2019,1.610767873,3.418785916,1.626603976,5.159999847,0
Azerbaijan,8,1998,-0.772697886,-0.965134766,21.01798666,1.129999995,0
Azerbaijan,8,1999,-8.525170005,2.162143305,16.95460713,16.25,0
Azerbaijan,8,2000,1.805003037,12.49277345,6.36757337,11.77999973,0
Azerbaijan,8,2001,1.547195902,2.515009979,16.76907934,10.90999985,0
Azerbaijan,8,2002,2.77116472,4.214386164,12.62440595,10.03999996,1
Azerbaijan,8,2003,2.23386493,6.961465116,7.942301035,9.170000076,1
Azerbaijan,8,2004,6.708930428,9.251965578,5.920291125,7.989999771,1
Azerbaijan,8,2005,9.679507319,14.72349655,2.009036378,7.260000229,1
Azerbaijan,8,2006,8.328924829,11.30121914,5.895815194,6.619999886,1
Azerbaijan,8,2007,16.69975496,21.02932861,-1.56862415,6.329999924,1
Azerbaijan,8,2008,20.84908718,27.77745943,-6.27259257,5.860000134,1
Azerbaijan,8,2009,1.45704836,-18.84495709,47.90105748,5.739999771,0
Azerbaijan,8,2010,5.726872247,13.54581673,6.300701754,5.630000114,1
Azerbaijan,8,2011,7.858333333,22.52436131,-2.885979521,5.420000076,1
Azerbaijan,8,2012,1.066213397,2.882932999,15.02960684,5.190000057,0
Azerbaijan,8,2013,2.415717453,0.445064412,17.68622051,4.96999979,1
Azerbaijan,8,2014,1.373441815,-1.284995726,19.39167796,4.909999847,0
Azerbaijan,8,2015,4.027685737,-8.849692506,28.94544176,4.960000038,1
Azerbaijan,8,2016,12.44337486,14.67140039,1.48583371,5.0,1
Azerbaijan,8,2017,12.93591842,16.17240024,0.318578044,4.960000038,1
Azerbaijan,8,2018,2.268546904,12.18487696,4.691769978,4.940000057,1
Azerbaijan,8,2019,2.610571828,-0.241307862,17.56490854,4.849999905,1
Azerbaijan,8,2020,2.75980947,-7.582123026,26.79170422,7.159999847,1
"Bahamas, The",9,1977,3.189876371,1.728703028,7.639237246,20.86000061,1
"Bahamas, The",9,1979,9.091393268,8.554096535,0.525916095,14.69999981,1
"Bahamas, The",9,1986,5.433781544,4.660387029,4.385243645,12.09000015,1
"Bahamas, The",9,1988,4.402411828,1.484310644,7.405764801,11.02000046,1
"Bahamas, The",9,1989,5.387658228,1.813171336,7.058839804,11.59000015,1
"Bahamas, The",9,1990,4.66931912,5.073711046,3.736699613,7.769999981,1
"Bahamas, The",9,1991,7.114681202,2.556539629,6.28283715,12.17000008,1
"Bahamas, The",9,1992,5.738198862,3.905565083,4.020735797,14.81000042,1
"Bahamas, The",9,1993,2.72289767,-0.851983447,8.381727713,12.72000027,1
"Bahamas, The",9,1994,1.399334237,2.183366927,4.591386264,13.82999992,0
"Bahamas, The",9,1995,2.066994954,0.802435284,5.900219275,10.82999992,1
"Bahamas, The",9,1996,1.379137412,0.98424358,5.709560438,11.46000004,0
"Bahamas, The",9,1997,0.544150383,64.17218655,-34.97680561,9.760000229,0
"Bahamas, The",9,1998,1.336613366,12.99852931,-5.529743924,7.650000095,0
"Bahamas, The",9,1999,1.25424826,0.223912945,6.137344746,7.449999809,0
"Bahamas, The",9,2001,2.044989775,0.353982112,5.626102491,6.869999886,1
"Bahamas, The",9,2002,2.173577925,3.960763092,1.961544767,9.050000191,1
"Bahamas, The",9,2003,3.025045263,1.154479107,4.790218817,10.84000015,1
"Bahamas, The",9,2004,0.981914037,1.194630016,4.748641289,10.19999981,0
"Bahamas, The",9,2005,1.591606181,5.056845759,0.461484356,10.19999981,0
"Bahamas, The",9,2006,2.389826274,0.827937103,4.633698786,7.539999962,1
"Bahamas, The",9,2007,2.492577949,2.947322454,2.479595861,7.880000114,1
"Bahamas, The",9,2008,4.489559954,1.488464357,3.952701096,8.180000305,1
"Bahamas, The",9,2009,2.062734735,-1.035990447,6.604411519,14.25,1
"Bahamas, The",9,2011,3.198781417,-0.858815623,5.972609325,14.52000046,1
"Bahamas, The",9,2012,1.97336756,3.267287945,1.435800324,14.02000046,0
"Bahamas, The",9,2013,0.722414785,1.531586984,3.169863795,16.18000031,0
"Bahamas, The",9,2014,1.513756431,3.802312858,0.91297305,13.80000019,0
"Bahamas, The",9,2015,1.861483029,5.040239163,-0.276312359,12.0,0
"Bahamas, The",9,2016,-0.34637693,0.765975376,3.95373995,12.69999981,0
"Bahamas, The",9,2017,1.518207007,1.413079628,2.79739101,9.800000191,0
"Bahamas, The",9,2018,2.265863467,1.071526481,3.144776407,10.0,1
Bahrain,10,2007,3.256666667,8.435632695,-0.156120282,5.599999905,1
Bahrain,10,2008,3.526003164,11.36509192,-2.821019814,3.700000048,1
Bahrain,10,2009,2.795512836,-12.99394121,24.06196772,4.0,1
Bahrain,10,2010,1.961884683,7.441125966,-0.180215876,1.129999995,0
Bahrain,10,2011,-0.400040697,9.736753496,-2.684533731,4.0,0
Bahrain,10,2012,2.7573967,3.014765852,2.93184586,1.200000048,1
Bangladesh,11,1989,6.045479756,8.33797325,6.006888297,0.920000017,1
Bangladesh,11,1991,6.357364123,2.729531996,11.71898735,2.200000048,1
Bangladesh,11,1996,2.37712903,19.14321311,-5.16455193,2.50999999,1
Bangladesh,11,2000,2.208256209,3.44665935,8.998203237,3.269999981,1
Bangladesh,11,2003,5.668707734,5.815816648,5.88445428,4.320000172,1
Bangladesh,11,2005,7.046618162,4.586360705,5.764269121,4.25,1
Bangladesh,11,2006,6.765261171,5.875935815,5.466993804,3.589999914,1
Bangladesh,11,2009,5.423472362,6.764354686,6.146538327,5.0,1
Bangladesh,11,2010,8.126676392,7.144663025,4.736123572,3.380000114,1
Bangladesh,11,2013,7.530406409,7.174953427,5.988693908,4.429999828,1
Bangladesh,11,2016,5.513525727,6.72785241,3.449253567,4.349999905,1
Bangladesh,11,2017,5.702070157,6.278692845,3.068636871,4.369999886,1
Barbados,12,1981,14.56756321,12.20028903,-0.661277886,7.230000019,1
Barbados,12,1982,10.33246644,9.845767084,3.212898421,8.390000343,1
Barbados,12,1983,5.230298783,5.664288659,5.798910952,9.06000042,1
Barbados,12,1984,4.685797312,5.183243101,6.005478356,17.02000046,1
Barbados,12,1985,3.915105251,3.514327243,6.808886214,18.85000038,1
Barbados,12,1986,1.330068452,4.473495157,4.392506287,17.87999916,0
Barbados,12,1987,3.311731107,7.337770192,1.31568767,17.94000053,1
Barbados,12,1988,4.858859178,2.757355115,6.500892202,17.56999969,1
Barbados,12,1989,6.190114068,6.823577751,2.895511442,14.06000042,1
Barbados,12,1990,3.074572711,3.728308355,7.412015518,8.159999847,1
Barbados,12,1991,6.257526633,4.495282919,7.580613714,7.519999981,1
Barbados,12,1992,6.09389303,2.12239359,11.18194813,22.94000053,1
Barbados,12,1993,1.113439336,5.195366413,3.537513467,24.54000092,0
Barbados,12,1994,0.077204388,2.209842656,6.72488138,22.97999954,0
Barbados,12,1995,1.878862794,1.016149209,8.893479767,19.65999985,0
Barbados,12,1996,2.386152228,2.53841642,7.276866409,14.71000004,1
Barbados,12,1997,7.71053879,0.916898498,8.835422975,14.60999966,1
Barbados,12,1998,-1.268886607,8.703256154,0.962936975,12.39999962,0
Barbados,12,1999,1.560062402,4.433423516,4.751744844,10.60999966,0
Barbados,12,2000,2.435813035,-1.322839151,11.66464362,9.350000381,1
Barbados,12,2001,2.577834904,2.255389252,7.166315766,9.850000381,1
Barbados,12,2002,0.125249458,0.907856237,7.52383813,10.31999969,0
Barbados,12,2003,1.619433198,1.115872167,7.302639709,11.0,0
Barbados,12,2004,1.394422311,5.828144136,2.367223972,9.569999695,0
Barbados,12,2005,6.082187295,6.667724557,2.342734993,9.079999924,1
Barbados,12,2006,7.307662628,4.265719162,5.779413937,8.729999542,1
Barbados,12,2007,4.034229829,8.436091641,2.141576349,7.409999847,1
Barbados,12,2008,8.108108108,1.66215638,8.234309847,8.119999886,1
Barbados,12,2009,3.643861893,-1.684865074,11.07564135,10.02000046,1
Barbados,12,2010,5.824218533,3.81816146,4.702297239,10.68999958,1
Barbados,12,2011,9.432202402,3.511501278,5.012485239,11.18999958,1
Barbados,12,2012,4.533347539,-0.566836805,9.319664091,11.59000015,1
Barbados,12,2013,1.81410436,2.900726799,5.635794208,11.55000019,0
Barbados,12,2014,1.769503221,0.542156273,7.798894862,12.17000008,0
Barbados,12,2015,-1.112789925,-2.005678513,10.26999493,9.800000191,0
Barbados,12,2016,1.281928131,-0.038714673,8.091847405,8.25,0
Barbados,12,2017,4.66018464,2.576828727,5.33567994,8.619999886,1
Barbados,12,2018,3.673814104,2.776033594,5.131513857,8.319999695,1
Barbados,12,2019,4.100289645,2.506881348,5.407557599,8.409999847,1
Belarus,13,1993,1190.229233,1058.714497,-85.1883272,1.399999976,1
Belarus,13,1994,2221.01657,1945.748606,-87.85285742,2.099999905,1
Belarus,13,1995,709.3460321,661.5040768,-63.88725834,2.900000095,1
Belarus,13,1996,52.71207675,53.71432731,5.607158533,4.0,1
Belarus,13,1997,63.93736634,71.64957481,-23.215656,2.799999952,1
Belarus,13,1998,72.86971705,76.58044633,-28.0828261,2.299999952,1
Belarus,13,1999,293.6787509,316.7934351,-63.7610255,2.099999905,1
Belarus,13,2000,168.6202359,185.2907607,-41.22954902,2.099999905,1
Belarus,13,2001,61.13493316,79.53457254,-18.14018627,2.299999952,1
Belarus,13,2002,42.53754813,44.89373887,-5.52846907,3.0,1
Belarus,13,2003,28.39783991,30.6853215,-5.134717064,3.099999905,1
Belarus,13,2004,18.10824249,22.67512245,-4.700862736,1.899999976,1
Belarus,13,2005,10.33887945,18.9721606,-6.399671342,1.5,1
Belarus,13,2006,6.997129035,10.74861564,-1.721871615,1.200000048,1
Belarus,13,2007,8.426752735,12.87270229,-3.807565698,1.0,1
Belarus,13,2008,14.83787648,21.21353617,-10.44729539,0.800000012,1
Belarus,13,2009,12.94565634,9.258661838,2.211575835,6.099999905,1
Belarus,13,2011,53.22869831,71.03882161,-33.59694663,0.600000024,1
Belarus,13,2012,59.21973602,75.27736917,-31.8270994,0.5,1
Belarus,13,2013,18.31226104,21.25729561,-1.751616071,0.5,1
Belarus,13,2014,18.11955435,18.10515612,0.538935444,0.5,1
Belarus,13,2015,13.53448976,16.02249378,1.776241389,1.0,1
Belarus,13,2016,11.83658077,8.34191705,5.59163352,5.840000153,1
Belarus,13,2017,6.031837252,8.623147404,0.953355741,5.650000095,1
Belarus,13,2018,4.872302206,12.13922998,-3.070644094,4.760000229,1
Belarus,13,2019,5.59815595,8.626732645,0.365104131,4.159999847,1
Belarus,13,2020,5.548143575,10.10076264,-0.970259078,4.050000191,1
Benin,14,2010,2.207835325,0.88088567,4.195490191,1.039999962,1
Benin,14,2011,2.704239077,3.73308304,1.468030817,2.650000095,1
Benin,14,2018,0.644803622,0.670442105,6.052313967,1.470000029,0
Bhutan,15,1998,10.57702059,10.6962672,4.791248096,1.399999976,1
Bhutan,15,1999,6.77732942,6.17025886,9.258469599,1.399999976,1
Bhutan,15,2001,3.410404624,5.358776045,9.961572273,1.899999976,1
Bhutan,15,2003,1.566152408,3.066148262,11.76074972,1.799999952,0
Bhutan,15,2004,-18.10863013,3.704944877,10.89152994,2.49000001,0
Bhutan,15,2005,5.311513063,5.902775454,8.118035159,3.099999905,1
Bhutan,15,2006,5.00045438,5.419860934,8.139015731,3.130000114,1
Bhutan,15,2007,5.156111388,2.953441211,10.72966446,3.700000048,1
Bhutan,15,2009,4.361122191,4.75628605,8.585369231,3.960000038,1
Bhutan,15,2010,7.036383161,5.854311232,7.616463931,3.319999933,1
Bhutan,15,2011,8.848985699,8.510299111,5.059151928,3.230000019,1
Bhutan,15,2012,10.91965694,9.1799297,4.414795204,2.049999952,1
Bhutan,15,2013,7.006666667,5.86984322,7.714809555,2.869999886,1
Bhutan,15,2014,8.271060939,6.920960939,6.644196796,2.630000114,1
Bhutan,15,2015,4.548143951,3.557068165,10.94929141,2.450000048,1
Bolivia,16,1987,14.57869845,13.97289991,31.09622268,20.31999969,1
Bolivia,16,1988,16.00209105,18.18473175,18.2844557,18.0,1
Bolivia,16,1989,15.17346811,13.18642794,21.28073642,10.10000038,1
Bolivia,16,1990,17.1187746,16.26793991,21.97114135,6.690000057,1
Bolivia,16,1991,21.44706982,17.68943693,19.93217377,6.590000153,1
Bolivia,16,1992,12.0603236,13.19920758,28.54477499,5.519999981,1
Bolivia,16,1993,8.527876957,6.557159358,44.40762835,5.989999771,1
Bolivia,16,1994,7.874044215,7.952203941,44.11316088,3.079999924,1
Bolivia,16,1995,10.19320676,11.42728592,35.5300892,3.690000057,1
Bolivia,16,1996,12.42548662,11.58020594,39.77986988,5.230000019,1
Bolivia,16,1997,4.70844436,5.705042541,41.95160079,2.079999924,1
Bolivia,16,1999,2.159516268,2.411561422,32.18152793,3.930000067,1
Bolivia,16,2000,4.608229989,5.19540791,27.94839243,4.46999979,1
Bolivia,16,2001,1.589653779,1.870092796,17.85309891,5.239999771,0
Bolivia,16,2002,0.928258852,2.820758433,17.32305673,5.480000019,0
Bolivia,16,2004,4.437380801,7.967709974,6.022331455,4.170000076,1
Bolivia,16,2005,5.393231069,5.940795568,10.07567108,5.449999809,1
Bolivia,16,2006,4.282396048,13.66367938,-1.559333693,5.079999924,1
Bolivia,16,2007,8.705609236,7.373355353,5.110628203,5.179999828,1
Bolivia,16,2008,14.00681077,10.38118272,3.163719152,2.599999905,1
Bolivia,16,2009,3.346454201,-2.419895917,15.1460393,2.970000029,1
Bolivia,16,2011,9.884464198,14.60235436,-3.217178249,2.25,1
Bolivia,16,2012,4.515602914,7.10027531,3.767191577,2.069999933,1
Bolivia,16,2013,5.736400237,5.995388532,4.77002898,2.440000057,1
Bolivia,16,2014,5.766600746,2.049497565,7.491198717,2.019999981,1
Bolivia,16,2015,4.059610411,-4.620602295,13.30880295,3.109999895,1
Bolivia,16,2016,3.623214318,-1.354870536,9.434724905,3.5,1
Bolivia,16,2017,2.822758055,6.061399961,1.931420924,3.650000095,1
Bolivia,16,2018,2.272059872,3.056265908,4.83325936,3.519999981,1
Bolivia,16,2019,1.83954505,-0.693003423,9.155986432,3.819999933,0
Bolivia,16,2020,0.940742153,-1.908859115,9.685974442,7.900000095,0
Bosnia and Herzegovina,17,2006,6.125566156,7.800127273,0.198552078,31.11000061,1
Bosnia and Herzegovina,17,2007,1.500777106,6.197569555,0.918034612,28.97999954,0
Bosnia and Herzegovina,17,2008,7.427043103,7.335351328,-0.332619207,23.40999985,1
Bosnia and Herzegovina,17,2009,-0.381464282,0.185466542,7.732691902,24.06999969,0
Bosnia and Herzegovina,17,2010,1.996212367,1.406293659,6.392147312,27.30999947,0
Bosnia and Herzegovina,17,2011,3.67125,2.432527989,4.88042107,27.57999992,1
Bosnia and Herzegovina,17,2012,2.05267452,0.795773265,6.481564841,28.01000023,1
Bosnia and Herzegovina,17,2013,-0.093045684,-0.224121882,7.276478174,27.48999977,0
Bosnia and Herzegovina,17,2014,-0.897194054,1.000337171,5.58529964,27.52000046,0
Bosnia and Herzegovina,17,2015,-1.036023034,1.365727212,4.363566365,27.69000053,0
Bosnia and Herzegovina,17,2016,-1.5841,1.406962883,3.778048219,25.40999985,0
Bosnia and Herzegovina,17,2017,0.810133322,1.696359701,2.638463893,20.53000069,0
Bosnia and Herzegovina,17,2018,1.41710814,2.747569582,1.014828664,18.39999962,0
Bosnia and Herzegovina,17,2019,0.562782154,2.631204786,0.639203616,15.68999958,0
Bosnia and Herzegovina,17,2020,-1.051296008,0.213044208,2.852752301,15.86999989,0
Botswana,18,1985,8.0945758,22.89365943,-9.271153195,25.67000008,1
Botswana,18,1991,11.76501608,5.177710042,6.327978893,13.81999969,1
Botswana,18,1994,10.54292099,9.46380484,4.067885118,21.20000076,1
Botswana,18,1996,10.08285807,16.11219538,-1.388480661,21.59000015,1
Botswana,18,1998,6.661398657,9.967270935,3.349689746,20.86000061,1
Botswana,18,2000,8.601485149,14.17096689,1.145825257,15.88000011,1
Botswana,18,2001,6.55903767,8.312825089,6.866384387,18.54000092,1
Botswana,18,2003,9.189902656,3.25908433,12.7261594,23.79999924,1
Botswana,18,2006,11.55521879,7.473131023,8.360417366,17.78000069,1
Botswana,18,2009,8.027297031,6.462525782,6.850390937,16.17000008,1
Botswana,18,2010,6.948876587,8.920001916,2.330454804,17.86000061,1
Botswana,18,2019,2.772864429,0.445650835,5.923783109,22.61000061,1
Botswana,18,2020,1.890359168,5.65149594,0.093234894,24.93000031,0
Brazil,19,1997,6.926712516,7.72902341,65.40884498,8.159999847,1
Brazil,19,1998,3.195076293,4.924361587,77.61683799,9.420000076,1
Brazil,19,1999,4.858447499,8.010500877,67.0609171,10.21000004,1
Brazil,19,2001,6.840359025,8.225094316,45.63781872,9.609999657,1
Brazil,19,2002,8.450164377,9.798112234,48.34043745,9.369999886,1
Brazil,19,2003,14.71491972,14.09102153,46.44739884,9.989999771,1
Brazil,19,2004,6.5971851,7.752060759,43.77915272,9.109999657,1
Brazil,19,2005,6.869537209,7.431224755,44.63516886,9.569999695,1
Brazil,19,2006,4.183568129,6.774274119,41.24032645,8.640000343,1
Brazil,19,2007,3.641272991,6.439038089,35.02251547,8.329999924,1
Brazil,19,2008,5.678593903,8.778552722,35.3667578,7.340000153,1
Brazil,19,2009,4.888034799,7.313482746,34.79200963,8.520000458,1
Brazil,19,2011,6.636449622,8.318592219,32.83345951,6.920000076,1
Brazil,19,2012,5.40349914,7.943126942,26.58209053,7.25,1
Brazil,19,2013,6.204310666,7.504564532,18.49884442,7.070000172,1
Brazil,19,2014,6.329040155,7.846709743,22.40367244,6.760000229,1
Brazil,19,2015,9.029901024,7.566175013,33.83234397,8.56000042,1
Brazil,19,2016,8.739143523,8.103604357,40.69836145,11.73999977,1
Brazil,19,2017,3.44637335,3.671384513,41.71380787,12.93000031,1
Brazil,19,2018,3.664850284,4.493534332,33.10233425,12.46000004,1
Brazil,19,2019,3.732976212,4.280505119,31.83192759,12.05000019,1
Brazil,19,2020,3.211768038,4.805398417,23.12501895,13.93000031,1
Brunei Darussalam,20,2014,-0.207108732,-1.846457284,7.484658302,6.96999979,0
Brunei Darussalam,20,2017,-1.260505646,4.953690289,0.520524538,9.319999695,0
Brunei Darussalam,20,2018,1.025051793,9.217653488,-3.403894306,8.699999809,0
Brunei Darussalam,20,2019,-0.390522069,-3.335767975,9.140679846,6.920000076,0
Brunei Darussalam,20,2020,1.940319966,-10.86375956,18.35814421,7.409999847,0
Bulgaria,21,1992,91.29793273,59.57864944,9.068475394,15.30000019,1
Bulgaria,21,1993,72.87879139,51.09105375,17.0524852,16.39999962,1
Bulgaria,21,1994,96.05733827,72.70496847,17.26117482,12.80000019,1
Bulgaria,21,1995,62.05483368,135.9717891,-23.99027836,11.10000038,1
Bulgaria,21,1996,121.6075424,62.96634179,139.963569,12.5,1
Bulgaria,21,1997,1058.373559,913.2117133,-69.10631682,13.69999981,1
Bulgaria,21,1998,18.67220444,33.95101753,-14.83203928,12.19999981,1
Bulgaria,21,1999,2.573042819,3.319129312,9.852285589,14.10000038,1
